age;job;marital;education;default;housing;loan;contact;month;day_of_week;duration;campaign;pdays;previous;poutcome;emp.var.rate;cons.price.idx;cons.conf.idx;euribor3m;nr.employed;subscribed
25;admin.;single;university.degree;no;yes;no;cellular;may;tue;228.0;1.0;999.0;0.0;nonexistent;-1.8;92.893;-46.2;;5099.1;yes
34;unemployed;single;professional.course;no;no;no;cellular;aug;fri;531.0;2.0;2.0;1.0;success;-2.9;92.201;-31.4;0.849;5076.2;yes
38;admin.;married;university.degree;no;yes;no;cellular;aug;thu;191.0;3.0;999.0;0.0;nonexistent;1.4;93.444;-36.1;4.968;5228.1;no
57;self-employed;married;university.degree;no;no;no;telephone;jul;thu;552.0;16.0;999.0;0.0;nonexistent;1.4;93.918;-42.7;;5228.1;no
80;management;divorced;professional.course;unknown;yes;no;cellular;mar;tue;158.0;2.0;999.0;0.0;nonexistent;-1.8;92.843;-50.0;1.51;5099.1;yes
21;student;single;basic.9y;no;unknown;unknown;cellular;sep;tue;875.0;1.0;999.0;0.0;nonexistent;-3.4;92.379;-29.8;0.77;5017.5;yes
32;self-employed;single;university.degree;no;yes;no;cellular;jun;mon;64.0;1.0;999.0;0.0;nonexistent;-2.9;92.963;-40.8;1.26;5076.2;no
56;admin.;divorced;unknown;no;no;no;telephone;jun;thu;57.0;2.0;999.0;0.0;nonexistent;1.4;94.465;-41.8;;5228.1;no
28;management;single;university.degree;no;no;no;cellular;oct;fri;324.0;1.0;999.0;1.0;failure;-3.4;92.431;-26.9;;5017.5;yes
46;admin.;married;high.school;no;yes;no;cellular;oct;wed;143.0;1.0;999.0;0.0;nonexistent;-3.4;92.431;-26.9;0.724;5017.5;no
51;self-employed;married;university.degree;no;yes;yes;cellular;nov;thu;310.0;3.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;;5195.8;no
30;admin.;single;university.degree;no;no;no;telephone;jun;thu;48.0;1.0;999.0;0.0;nonexistent;1.4;94.465;-41.8;;5228.1;no
29;technician;single;university.degree;no;yes;no;cellular;jul;fri;473.0;1.0;999.0;0.0;nonexistent;-2.9;92.469;-33.6;1.059;5076.2;no
41;services;divorced;high.school;no;yes;no;cellular;jul;thu;474.0;1.0;999.0;0.0;nonexistent;1.4;93.918;-42.7;4.968;5228.1;no
64;retired;married;professional.course;no;no;no;cellular;jun;tue;222.0;1.0;999.0;3.0;failure;-1.7;94.055;-39.8;;4991.6;yes
48;technician;married;university.degree;unknown;no;no;cellular;aug;fri;66.0;4.0;999.0;0.0;nonexistent;1.4;93.444;-36.1;;5228.1;no
36;technician;married;high.school;no;no;no;telephone;jun;mon;940.0;1.0;999.0;0.0;nonexistent;1.4;94.465;-41.8;;5228.1;yes
75;retired;married;university.degree;no;yes;no;cellular;jul;thu;229.0;1.0;999.0;2.0;failure;-1.7;94.215;-40.3;;4991.6;yes
31;self-employed;married;university.degree;no;no;yes;telephone;may;thu;66.0;6.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;;5191.0;no
29;technician;single;high.school;no;no;no;cellular;may;wed;68.0;4.0;12.0;1.0;success;-1.8;92.893;-46.2;1.281;5099.1;no
30;self-employed;single;university.degree;no;yes;yes;cellular;aug;wed;131.0;3.0;999.0;0.0;nonexistent;1.4;93.444;-36.1;4.967;5228.1;no
52;technician;married;basic.9y;no;no;yes;telephone;jun;wed;249.0;1.0;999.0;0.0;nonexistent;1.4;94.465;-41.8;4.958;5228.1;no
37;management;married;university.degree;no;no;no;cellular;nov;tue;658.0;3.0;999.0;1.0;failure;-0.1;93.2;-42.0;;5195.8;no
44;admin.;married;high.school;no;no;no;telephone;may;fri;130.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.864;5191.0;no
45;blue-collar;married;basic.6y;unknown;no;no;telephone;jun;thu;272.0;2.0;999.0;0.0;nonexistent;1.4;94.465;-41.8;4.866;5228.1;no
40;housemaid;single;university.degree;no;no;no;telephone;jun;mon;126.0;3.0;999.0;0.0;nonexistent;1.4;94.465;-41.8;;5228.1;no
30;blue-collar;single;basic.9y;unknown;unknown;unknown;cellular;nov;thu;93.0;2.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.076;5195.8;no
37;self-employed;married;university.degree;no;no;no;telephone;jun;mon;363.0;1.0;999.0;0.0;nonexistent;-1.7;94.055;-39.8;;4991.6;yes
49;entrepreneur;married;university.degree;no;no;no;cellular;may;tue;242.0;2.0;999.0;0.0;nonexistent;-1.8;92.893;-46.2;;5099.1;no
48;blue-collar;married;basic.4y;unknown;yes;no;cellular;apr;thu;627.0;2.0;5.0;3.0;failure;-1.8;93.075;-47.1;1.435;5099.1;no
32;technician;married;professional.course;no;yes;no;telephone;nov;thu;106.0;1.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;;5195.8;no
30;services;single;high.school;no;yes;no;telephone;may;thu;52.0;4.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;;5191.0;no
47;entrepreneur;married;university.degree;no;yes;no;cellular;aug;tue;641.0;2.0;999.0;0.0;nonexistent;1.4;93.444;-36.1;;5228.1;yes
22;student;single;unknown;no;no;no;cellular;jun;mon;77.0;1.0;999.0;0.0;nonexistent;-2.9;92.963;-40.8;1.26;5076.2;no
53;entrepreneur;married;basic.4y;no;yes;yes;cellular;apr;tue;398.0;2.0;999.0;0.0;nonexistent;-1.8;93.749;-34.6;0.644;5008.7;yes
29;technician;married;professional.course;no;no;no;cellular;may;fri;538.0;2.0;999.0;2.0;failure;-1.8;93.876;-40.0;0.699;5008.7;yes
51;technician;married;basic.9y;unknown;no;no;cellular;jul;mon;116.0;3.0;999.0;0.0;nonexistent;1.4;93.918;-42.7;;5228.1;no
32;admin.;married;university.degree;no;no;no;cellular;sep;thu;444.0;1.0;999.0;1.0;failure;-3.4;92.379;-29.8;;5017.5;yes
30;blue-collar;married;high.school;no;no;no;cellular;aug;fri;358.0;3.0;999.0;0.0;nonexistent;1.4;93.444;-36.1;4.966;5228.1;no
59;housemaid;married;professional.course;no;no;no;cellular;may;mon;675.0;2.0;999.0;0.0;nonexistent;-1.8;92.893;-46.2;1.354;5099.1;yes
40;admin.;divorced;high.school;no;no;no;cellular;aug;thu;46.0;2.0;999.0;0.0;nonexistent;1.4;93.444;-36.1;;5228.1;no
25;admin.;single;high.school;no;no;no;cellular;sep;thu;185.0;1.0;3.0;1.0;success;-3.4;92.379;-29.8;0.778;5017.5;yes
47;student;single;unknown;no;unknown;unknown;telephone;nov;mon;145.0;1.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;;5195.8;yes
21;admin.;single;high.school;no;yes;no;cellular;jul;wed;680.0;1.0;999.0;0.0;nonexistent;1.4;93.918;-42.7;4.957;5228.1;no
59;admin.;divorced;high.school;no;no;no;cellular;nov;thu;357.0;3.0;3.0;2.0;success;-1.1;94.767;-50.8;1.05;4963.6;yes
26;unemployed;single;university.degree;no;yes;no;cellular;aug;thu;508.0;3.0;6.0;2.0;success;-1.7;94.027;-38.3;;4991.6;yes
55;management;married;basic.4y;no;no;no;cellular;nov;mon;330.0;2.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.191;5195.8;no
35;admin.;single;university.degree;no;yes;no;cellular;aug;mon;547.0;6.0;999.0;0.0;nonexistent;1.4;93.444;-36.1;;5228.1;no
46;admin.;single;university.degree;no;unknown;unknown;telephone;may;wed;74.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.856;5191.0;no
35;admin.;married;professional.course;no;no;no;cellular;nov;wed;616.0;2.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.12;5195.8;no
44;management;married;university.degree;no;no;no;cellular;aug;fri;261.0;1.0;999.0;0.0;nonexistent;1.4;93.444;-36.1;;5228.1;no
31;services;single;high.school;no;no;no;cellular;may;wed;1298.0;2.0;999.0;0.0;nonexistent;-1.8;92.893;-46.2;1.281;5099.1;yes
42;admin.;married;university.degree;no;no;no;telephone;may;fri;126.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;no
48;blue-collar;married;basic.4y;no;no;no;telephone;may;tue;128.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;no
49;blue-collar;married;basic.9y;unknown;yes;no;telephone;jun;mon;210.0;2.0;999.0;0.0;nonexistent;1.4;94.465;-41.8;4.865;5228.1;no
75;retired;married;basic.4y;no;no;no;cellular;apr;tue;356.0;2.0;999.0;1.0;failure;-1.8;93.075;-47.1;;5099.1;yes
36;admin.;divorced;high.school;no;no;no;cellular;apr;fri;165.0;3.0;999.0;0.0;nonexistent;-1.8;93.075;-47.1;1.405;5099.1;no
31;technician;married;professional.course;unknown;yes;yes;cellular;aug;mon;67.0;2.0;999.0;0.0;nonexistent;1.4;93.444;-36.1;4.963;5228.1;no
52;admin.;married;university.degree;no;yes;yes;cellular;jul;thu;942.0;1.0;999.0;0.0;nonexistent;-1.7;94.215;-40.3;0.884;4991.6;yes
22;unemployed;single;high.school;no;yes;no;cellular;jul;thu;361.0;3.0;999.0;0.0;nonexistent;1.4;93.918;-42.7;4.968;5228.1;yes
33;blue-collar;divorced;basic.9y;unknown;no;no;cellular;jul;tue;889.0;5.0;999.0;0.0;nonexistent;1.4;93.918;-42.7;;5228.1;yes
30;self-employed;single;university.degree;no;yes;no;cellular;apr;thu;331.0;1.0;999.0;1.0;failure;-1.8;93.075;-47.1;;5099.1;yes
45;blue-collar;married;basic.4y;unknown;yes;yes;telephone;jun;tue;825.0;1.0;999.0;0.0;nonexistent;1.4;94.465;-41.8;;5228.1;no
37;entrepreneur;married;university.degree;no;yes;no;cellular;nov;mon;843.0;1.0;999.0;0.0;nonexistent;-3.4;92.649;-30.1;;5017.5;no
39;admin.;married;university.degree;no;no;no;cellular;may;tue;614.0;3.0;999.0;0.0;nonexistent;-1.8;92.893;-46.2;;5099.1;yes
39;blue-collar;married;basic.9y;unknown;yes;no;cellular;apr;wed;213.0;4.0;999.0;0.0;nonexistent;-1.8;93.075;-47.1;1.445;5099.1;no
52;services;married;unknown;unknown;no;no;telephone;may;tue;77.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;;5191.0;no
25;admin.;single;high.school;no;yes;no;telephone;jun;thu;1243.0;7.0;999.0;0.0;nonexistent;1.4;94.465;-41.8;;5228.1;yes
44;services;married;unknown;no;no;yes;cellular;jun;mon;151.0;1.0;999.0;0.0;nonexistent;-2.9;92.963;-40.8;1.26;5076.2;yes
31;admin.;married;high.school;no;no;no;cellular;jun;wed;161.0;1.0;2.0;1.0;success;-2.9;92.963;-40.8;;5076.2;no
34;admin.;single;high.school;no;yes;no;cellular;may;wed;653.0;1.0;11.0;1.0;success;-1.8;92.893;-46.2;1.334;5099.1;yes
56;services;married;high.school;no;no;no;telephone;nov;mon;92.0;1.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.191;5195.8;no
60;retired;married;professional.course;unknown;no;no;telephone;may;wed;280.0;5.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.858;5191.0;no
51;self-employed;married;university.degree;unknown;no;no;telephone;may;thu;826.0;3.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;;5191.0;no
40;management;married;university.degree;no;yes;no;cellular;jul;thu;321.0;4.0;999.0;0.0;nonexistent;-1.7;94.215;-40.3;;4991.6;yes
57;technician;married;basic.4y;unknown;no;no;telephone;may;thu;122.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.86;5191.0;no
25;services;single;professional.course;no;yes;no;cellular;jul;thu;384.0;1.0;999.0;0.0;nonexistent;1.4;93.918;-42.7;;5228.1;no
40;entrepreneur;married;basic.9y;no;no;no;telephone;nov;tue;40.0;1.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.153;5195.8;no
39;technician;single;professional.course;no;no;no;telephone;may;fri;1059.0;5.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;yes
38;blue-collar;married;basic.9y;no;no;no;telephone;may;wed;136.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.859;5191.0;no
25;technician;married;university.degree;no;no;yes;cellular;may;thu;136.0;1.0;999.0;1.0;failure;-1.8;92.893;-46.2;1.266;5099.1;no
36;technician;married;high.school;no;no;no;cellular;jul;wed;1165.0;4.0;999.0;0.0;nonexistent;1.4;93.918;-42.7;4.963;5228.1;no
26;admin.;married;high.school;no;no;no;cellular;jun;wed;598.0;4.0;12.0;3.0;failure;-1.7;94.055;-39.8;0.767;4991.6;yes
25;services;single;high.school;no;yes;yes;cellular;jul;mon;208.0;3.0;999.0;0.0;nonexistent;1.4;93.918;-42.7;;5228.1;no
33;technician;single;university.degree;no;yes;no;cellular;aug;tue;80.0;3.0;999.0;0.0;nonexistent;1.4;93.444;-36.1;;5228.1;no
32;blue-collar;married;basic.6y;no;yes;no;telephone;may;thu;52.0;3.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;;5191.0;no
36;admin.;married;university.degree;no;yes;no;cellular;may;mon;1064.0;1.0;999.0;0.0;nonexistent;-1.8;92.893;-46.2;;5099.1;yes
49;blue-collar;married;basic.9y;unknown;no;no;telephone;jun;thu;1149.0;2.0;999.0;0.0;nonexistent;1.4;94.465;-41.8;;5228.1;yes
46;admin.;divorced;high.school;no;unknown;unknown;cellular;jul;tue;297.0;1.0;999.0;0.0;nonexistent;-2.9;92.469;-33.6;;5076.2;yes
32;admin.;single;university.degree;no;yes;no;cellular;aug;tue;451.0;4.0;999.0;0.0;nonexistent;1.4;93.444;-36.1;;5228.1;no
47;admin.;single;university.degree;no;no;no;cellular;aug;mon;549.0;1.0;999.0;0.0;nonexistent;1.4;93.444;-36.1;;5228.1;no
37;blue-collar;married;basic.6y;no;yes;no;cellular;apr;mon;1138.0;2.0;999.0;1.0;failure;-1.8;93.075;-47.1;1.466;5099.1;yes
32;admin.;married;university.degree;no;no;no;telephone;nov;wed;651.0;1.0;999.0;1.0;failure;-1.1;94.767;-50.8;1.03;4963.6;yes
49;admin.;married;university.degree;no;no;no;cellular;jul;fri;44.0;2.0;999.0;0.0;nonexistent;1.4;93.918;-42.7;4.962;5228.1;no
26;student;single;basic.9y;unknown;yes;no;cellular;may;fri;682.0;2.0;3.0;2.0;success;-1.8;92.893;-46.2;;5099.1;no
29;admin.;single;high.school;no;yes;no;cellular;oct;fri;292.0;1.0;6.0;1.0;success;-3.4;92.431;-26.9;;5017.5;yes
31;self-employed;single;university.degree;no;no;no;cellular;nov;fri;906.0;1.0;999.0;1.0;failure;-0.1;93.2;-42.0;4.021;5195.8;no
44;blue-collar;married;basic.9y;unknown;yes;no;cellular;jul;mon;574.0;1.0;999.0;0.0;nonexistent;1.4;93.918;-42.7;4.96;5228.1;yes
38;admin.;single;university.degree;no;yes;no;cellular;jun;mon;318.0;3.0;999.0;0.0;nonexistent;-2.9;92.963;-40.8;;5076.2;no
41;blue-collar;married;basic.6y;unknown;yes;no;telephone;may;fri;621.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;no
31;admin.;married;university.degree;no;yes;no;cellular;jul;wed;510.0;3.0;999.0;0.0;nonexistent;1.4;93.918;-42.7;;5228.1;no
40;self-employed;married;high.school;no;yes;no;cellular;jul;mon;51.0;7.0;999.0;0.0;nonexistent;1.4;93.918;-42.7;4.96;5228.1;no
48;admin.;divorced;university.degree;no;yes;no;cellular;aug;wed;179.0;3.0;999.0;0.0;nonexistent;1.4;93.444;-36.1;4.967;5228.1;no
31;admin.;married;high.school;no;no;no;telephone;may;wed;350.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;;5191.0;no
29;blue-collar;married;basic.4y;unknown;no;no;cellular;may;tue;658.0;1.0;999.0;1.0;failure;-1.8;92.893;-46.2;;5099.1;yes
24;management;single;university.degree;no;yes;no;cellular;may;thu;513.0;9.0;999.0;0.0;nonexistent;-1.8;92.893;-46.2;1.27;5099.1;yes
30;student;single;university.degree;no;yes;no;cellular;may;tue;775.0;3.0;999.0;0.0;nonexistent;-1.8;92.893;-46.2;1.291;5099.1;yes
51;admin.;divorced;university.degree;no;unknown;unknown;telephone;may;wed;160.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;;5191.0;no
42;technician;married;high.school;no;yes;no;cellular;jul;wed;761.0;1.0;999.0;0.0;nonexistent;1.4;93.918;-42.7;4.962;5228.1;yes
29;student;single;university.degree;no;no;no;cellular;jul;thu;104.0;1.0;999.0;0.0;nonexistent;1.4;93.918;-42.7;;5228.1;no
33;admin.;married;university.degree;no;yes;no;telephone;nov;wed;241.0;1.0;3.0;1.0;success;-3.4;92.649;-30.1;0.715;5017.5;yes
37;admin.;married;high.school;no;no;no;telephone;apr;tue;426.0;2.0;999.0;0.0;nonexistent;-1.8;93.749;-34.6;;5008.7;yes
32;admin.;single;university.degree;no;yes;yes;cellular;aug;tue;220.0;1.0;999.0;0.0;nonexistent;1.4;93.444;-36.1;4.963;5228.1;no
37;entrepreneur;married;basic.9y;no;yes;no;telephone;may;fri;63.0;1.0;999.0;0.0;nonexistent;-1.8;92.893;-46.2;1.313;5099.1;no
39;services;divorced;basic.9y;no;yes;no;telephone;jun;fri;524.0;4.0;999.0;0.0;nonexistent;1.4;94.465;-41.8;4.959;5228.1;no
28;student;single;high.school;no;no;no;cellular;sep;fri;555.0;2.0;999.0;0.0;nonexistent;-3.4;92.379;-29.8;0.803;5017.5;yes
37;blue-collar;married;basic.6y;unknown;no;yes;cellular;jul;wed;143.0;1.0;999.0;0.0;nonexistent;1.4;93.918;-42.7;;5228.1;no
40;self-employed;single;university.degree;no;yes;no;cellular;jul;wed;1065.0;3.0;999.0;0.0;nonexistent;1.4;93.918;-42.7;4.963;5228.1;yes
37;technician;single;university.degree;no;yes;no;telephone;may;tue;114.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;no
34;blue-collar;married;basic.9y;no;no;no;telephone;may;fri;344.0;4.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;;5191.0;no
41;self-employed;married;basic.4y;no;no;no;telephone;jun;mon;174.0;1.0;999.0;0.0;nonexistent;1.4;94.465;-41.8;;5228.1;no
41;services;married;high.school;no;unknown;unknown;telephone;jun;wed;707.0;1.0;999.0;0.0;nonexistent;1.4;94.465;-41.8;;5228.1;yes
35;admin.;single;professional.course;no;yes;no;cellular;nov;fri;397.0;3.0;999.0;0.0;nonexistent;-1.1;94.767;-50.8;;4963.6;yes
40;admin.;married;basic.9y;no;no;yes;telephone;may;wed;145.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;no
-66;student;single;high.school;no;no;yes;telephone;may;mon;630.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;yes
33;blue-collar;married;basic.9y;unknown;yes;no;telephone;may;mon;125.0;3.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;no
32;admin.;single;high.school;no;no;no;cellular;apr;thu;1143.0;1.0;999.0;0.0;nonexistent;-1.8;93.075;-47.1;1.365;5099.1;yes
30;blue-collar;married;professional.course;no;no;no;cellular;jul;thu;66.0;1.0;999.0;0.0;nonexistent;1.4;93.918;-42.7;;5228.1;no
47;admin.;single;high.school;no;yes;no;cellular;may;mon;911.0;3.0;999.0;0.0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;yes
41;admin.;married;high.school;no;unknown;unknown;telephone;jun;mon;548.0;2.0;999.0;0.0;nonexistent;1.4;94.465;-41.8;4.865;5228.1;no
39;blue-collar;single;basic.4y;unknown;no;no;telephone;jul;thu;9.0;21.0;999.0;0.0;nonexistent;1.4;93.918;-42.7;4.968;5228.1;no
36;management;married;university.degree;no;yes;no;cellular;nov;wed;94.0;1.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.12;5195.8;no
37;services;married;high.school;no;no;no;telephone;may;fri;680.0;3.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;;5191.0;no
25;blue-collar;single;basic.6y;no;no;yes;cellular;jul;fri;1127.0;3.0;999.0;0.0;nonexistent;1.4;93.918;-42.7;;5228.1;yes
46;management;married;basic.6y;no;yes;yes;telephone;may;mon;26.0;1.0;999.0;0.0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
33;technician;married;professional.course;no;no;no;cellular;sep;wed;569.0;1.0;999.0;0.0;nonexistent;-1.1;94.199;-37.5;;4963.6;yes
30;self-employed;single;high.school;no;yes;no;telephone;may;mon;201.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;;5191.0;no
32;admin.;married;university.degree;no;no;no;cellular;may;mon;166.0;3.0;12.0;2.0;failure;-1.8;92.893;-46.2;;5099.1;no
39;services;married;professional.course;no;yes;no;cellular;jul;mon;751.0;2.0;999.0;0.0;nonexistent;1.4;93.918;-42.7;4.962;5228.1;yes
36;self-employed;single;university.degree;no;no;no;cellular;jul;mon;84.0;1.0;999.0;0.0;nonexistent;1.4;93.918;-42.7;4.96;5228.1;no
56;entrepreneur;divorced;university.degree;no;no;no;cellular;apr;wed;202.0;2.0;999.0;0.0;nonexistent;-1.8;93.075;-47.1;;5099.1;no
54;retired;divorced;basic.4y;no;yes;no;cellular;jul;tue;237.0;1.0;999.0;0.0;nonexistent;1.4;93.918;-42.7;4.961;5228.1;no
28;technician;married;university.degree;no;no;no;cellular;may;mon;41.0;1.0;999.0;0.0;nonexistent;-1.8;92.893;-46.2;;5099.1;no
33;admin.;single;university.degree;no;yes;no;cellular;jul;fri;614.0;2.0;999.0;0.0;nonexistent;1.4;93.918;-42.7;;5228.1;yes
33;services;single;university.degree;no;yes;no;cellular;oct;mon;-2695.0;2.0;3.0;2.0;success;-1.1;94.601;-49.5;;4963.6;yes
48;blue-collar;divorced;basic.4y;unknown;yes;no;telephone;jun;tue;332.0;3.0;999.0;0.0;nonexistent;1.4;94.465;-41.8;;5228.1;no
30;blue-collar;single;basic.9y;no;no;no;cellular;nov;thu;197.0;1.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.076;5195.8;no
35;technician;married;high.school;no;unknown;unknown;cellular;aug;fri;61.0;2.0;999.0;0.0;nonexistent;1.4;93.444;-36.1;;5228.1;no
29;blue-collar;married;basic.9y;no;no;no;cellular;may;wed;1101.0;1.0;999.0;0.0;nonexistent;-1.8;92.893;-46.2;1.281;5099.1;yes
59;unknown;married;unknown;no;no;no;cellular;aug;wed;198.0;1.0;6.0;1.0;success;-1.7;94.027;-38.3;0.9;4991.6;yes
51;blue-collar;married;basic.9y;no;yes;yes;cellular;jul;thu;151.0;4.0;999.0;0.0;nonexistent;1.4;93.918;-42.7;4.963;5228.1;no
35;blue-collar;married;basic.9y;unknown;no;no;telephone;may;mon;240.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;;5191.0;no
35;blue-collar;married;basic.9y;unknown;no;no;cellular;jul;thu;1399.0;1.0;999.0;0.0;nonexistent;1.4;93.918;-42.7;4.963;5228.1;yes
33;services;single;basic.9y;no;no;yes;telephone;may;fri;426.0;9.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;no
42;services;single;high.school;no;no;no;telephone;jun;fri;207.0;4.0;999.0;0.0;nonexistent;1.4;94.465;-41.8;4.967;5228.1;no
44;admin.;married;university.degree;unknown;yes;no;cellular;aug;wed;641.0;2.0;999.0;0.0;nonexistent;1.4;93.444;-36.1;4.965;5228.1;yes
30;admin.;single;university.degree;no;yes;yes;telephone;aug;thu;50.0;9.0;999.0;0.0;nonexistent;1.4;93.444;-36.1;;5228.1;no
53;self-employed;married;university.degree;no;no;yes;telephone;may;tue;202.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;no
28;blue-collar;single;basic.9y;no;no;no;cellular;apr;mon;218.0;1.0;999.0;0.0;nonexistent;-1.8;93.075;-47.1;;5099.1;no
30;technician;married;university.degree;unknown;no;no;telephone;may;mon;40.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;no
27;unemployed;married;basic.9y;no;no;no;telephone;may;thu;84.0;14.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;;5191.0;no
48;self-employed;divorced;university.degree;no;no;no;cellular;aug;fri;222.0;4.0;999.0;0.0;nonexistent;-1.7;94.027;-38.3;0.898;4991.6;yes
29;blue-collar;single;basic.9y;no;yes;no;cellular;may;fri;607.0;1.0;999.0;1.0;failure;-1.8;92.893;-46.2;;5099.1;no
59;retired;married;university.degree;no;yes;no;cellular;aug;wed;160.0;3.0;999.0;0.0;nonexistent;1.4;93.444;-36.1;4.964;5228.1;no
37;admin.;married;university.degree;no;no;no;telephone;jun;wed;867.0;1.0;999.0;0.0;nonexistent;1.4;94.465;-41.8;4.959;5228.1;yes
40;blue-collar;married;professional.course;no;no;no;cellular;jul;mon;674.0;2.0;999.0;0.0;nonexistent;1.4;93.918;-42.7;4.962;5228.1;no
46;admin.;married;university.degree;no;yes;no;cellular;mar;thu;335.0;1.0;999.0;0.0;nonexistent;-1.8;93.369;-34.8;;5008.7;yes
72;retired;married;basic.4y;no;yes;no;cellular;nov;wed;406.0;1.0;999.0;1.0;failure;-3.4;92.649;-30.1;0.715;5017.5;yes
37;services;married;high.school;no;no;no;telephone;may;fri;523.0;3.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;;5191.0;no
33;admin.;married;university.degree;no;no;no;cellular;jul;tue;2516.0;1.0;999.0;0.0;nonexistent;1.4;93.918;-42.7;;5228.1;yes
31;technician;married;unknown;no;yes;no;cellular;jun;mon;84.0;1.0;999.0;1.0;failure;-2.9;92.963;-40.8;1.266;5076.2;no
31;admin.;married;university.degree;no;yes;no;cellular;aug;tue;157.0;4.0;999.0;0.0;nonexistent;1.4;93.444;-36.1;4.965;5228.1;no
41;admin.;divorced;professional.course;no;no;no;cellular;may;mon;16.0;10.0;999.0;0.0;nonexistent;-1.8;92.893;-46.2;1.244;5099.1;no
40;entrepreneur;married;basic.9y;no;yes;no;telephone;jun;fri;156.0;3.0;999.0;0.0;nonexistent;1.4;94.465;-41.8;4.959;5228.1;no
