instant;date;month;hour;holiday;weekday;workingday;weather;temperature;humidity;windspeed;count
2171;2012-06-10;6;16;0.00;0;False;clear;31.48;36.00;19.00;508
2172;2012-10-25;10;23;0.00;4;True;cloudy;17.38;83.00;9.00;135
2173;2012-01-24;1;19;0.00;2;True;clear;12.68;51.00;6.00;331
2174;2012-05-23;5;6;0.00;3;True;clear;18.32;88.00;7.00;160
2175;2012-07-30;7;18;0.00;1;True;clear;27.72;58.00;28.00;812
2176;2012-03-02;3;7;0.00;5;True;clear;6.10;70.00;0.00;262
2177;2012-03-26;3;3;0.00;1;True;clear;13.62;82.00;13.00;1
2178;2012-12-29;12;8;0.00;6;False;cloudy;4.22;81.00;0.00;44
2179;2012-09-22;9;16;0.00;6;False;clear;26.78;51.00;22.00;680
2180;2012-12-11;12;6;0.00;2;True;cloudy;7.98;71.00;20.00;118
2181;2012-10-18;10;0;0.00;4;True;clear;13.62;88.00;13.00;57
2182;2012-08-24;8;0;0.00;5;True;cloudy;23.02;69.00;0.00;111
2183;2012-06-17;6;10;0.00;0;False;clear;19.26;64.00;0.00;436
2184;2012-10-16;10;15;0.00;2;True;clear;17.38;41.00;22.00;346
2185;2012-02-03;2;20;0.00;5;True;clear;7.98;49.00;7.00;163
2186;2012-11-10;11;17;0.00;6;False;clear;15.50;45.00;13.00;501
2187;2012-12-31;12;4;0.00;1;True;clear;-1.42;69.00;7.00;3
2188;2012-04-15;4;16;0.00;0;False;clear;25.84;39.00;24.00;616
2189;2012-10-12;10;9;0.00;5;True;clear;15.50;39.00;20.00;400
2190;2012-09-20;9;6;0.00;4;True;clear;12.68;77.00;0.00;170
2191;2012-05-02;5;23;0.00;3;True;cloudy;15.50;77.00;17.00;98
2192;2012-08-19;8;11;0.00;0;False;light rain/snow;22.08;78.00;11.00;272
2193;2012-03-12;3;22;0.00;1;True;cloudy;18.32;56.00;15.00;133
2194;2012-05-09;5;6;0.00;3;True;cloudy;18.32;88.00;7.00;126
2195;2012-05-02;5;6;0.00;3;True;light rain/snow;18.32;84.00;0.00;120
2196;2012-11-18;11;11;0.00;0;False;clear;9.86;62.00;19.00;359
2197;2012-10-25;10;20;0.00;4;True;cloudy;16.44;88.00;9.00;347
2198;2012-09-21;9;12;0.00;5;True;clear;23.96;57.00;11.00;389
2199;2012-01-11;1;15;0.00;3;True;cloudy;7.98;87.00;6.00;79
2200;2012-12-13;12;17;0.00;4;True;clear;7.04;42.00;7.00;550
2201;2012-05-16;5;15;0.00;3;True;cloudy;25.84;48.00;7.00;274
2202;2012-01-18;1;12;0.00;3;True;clear;6.10;39.00;33.00;161
2203;2012-03-05;3;17;0.00;1;True;light rain/snow;6.10;45.00;20.00;387
2204;2012-07-07;7;3;0.00;6;False;clear;26.78;74.00;9.00;31
2205;2012-12-25;12;19;1.00;2;False;cloudy;7.04;66.00;15.00;36
2206;2012-04-06;4;3;0.00;5;True;clear;7.98;53.00;22.00;8
2207;2012-03-18;3;13;0.00;0;False;cloudy;13.62;82.00;11.00;544
2208;2012-05-18;5;12;0.00;5;True;clear;21.14;41.00;13.00;360
2209;2012-04-03;4;7;0.00;2;True;clear;7.04;66.00;6.00;341
2210;2012-09-25;9;1;0.00;2;True;clear;12.68;72.00;9.00;13
2211;2012-03-31;3;7;0.00;6;False;cloudy;8.92;87.00;11.00;44
2212;2012-09-12;9;6;0.00;3;True;clear;15.50;72.00;6.00;205
2213;2012-05-02;5;17;0.00;3;True;clear;20.20;73.00;17.00;729
2214;2012-06-22;6;1;0.00;5;True;clear;27.72;75.00;11.00;31
2215;2012-01-31;1;7;0.00;2;True;clear;4.22;60.00;13.00;279
2216;2012-04-22;4;16;0.00;0;False;light rain/snow;9.86;87.00;30.00;36
2217;2012-09-22;9;1;0.00;6;False;clear;19.26;83.00;20.00;124
2218;2012-02-28;2;7;0.00;2;True;clear;5.16;45.00;20.00;325
2219;2012-11-25;11;3;0.00;0;False;clear;2.34;44.00;0.00;8
2220;2012-06-07;6;2;0.00;4;True;clear;16.44;77.00;6.00;12
2221;2012-06-04;6;3;0.00;1;True;cloudy;18.32;60.00;11.00;5
2222;2012-09-01;9;17;0.00;6;False;cloudy;30.54;52.00;0.00;463
2223;2012-05-16;5;7;0.00;3;True;clear;18.32;83.00;0.00;440
2224;2012-09-06;9;16;0.00;4;True;clear;26.78;70.00;15.00;416
2225;2012-12-24;12;9;0.00;1;True;cloudy;3.28;65.00;7.00;85
2226;2012-01-10;1;1;0.00;2;True;cloudy;2.34;93.00;7.00;5
2227;2012-07-31;7;21;0.00;2;True;clear;23.96;79.00;13.00;352
2228;2012-12-04;12;16;0.00;2;True;clear;19.26;49.00;19.00;435
2229;2012-07-13;7;8;0.00;5;True;cloudy;24.90;54.00;0.00;713
2230;2012-04-26;4;12;0.00;4;True;cloudy;16.44;83.00;9.00;204
2231;2012-03-10;3;4;0.00;6;False;clear;3.28;41.00;24.00;4
2232;2012-08-08;8;10;0.00;3;True;cloudy;29.60;52.00;9.00;214
2233;2012-03-21;3;19;0.00;3;True;clear;20.20;64.00;0.00;582
2234;2012-10-26;10;5;0.00;5;True;cloudy;16.44;88.00;7.00;50
2235;2012-04-23;4;12;0.00;1;True;light rain/snow;7.98;71.00;24.00;129
2236;2012-05-03;5;12;0.00;4;True;clear;18.32;73.00;9.00;301
2237;2012-01-20;1;6;0.00;5;True;clear;3.28;60.00;19.00;68
2238;2012-04-19;4;1;0.00;4;True;light rain/snow;11.74;77.00;7.00;13
2239;2012-10-10;10;6;0.00;3;True;cloudy;13.62;88.00;6.00;175
2240;2012-07-06;7;3;0.00;5;True;cloudy;26.78;70.00;13.00;7
2241;2012-09-14;9;18;0.00;5;True;clear;25.84;45.00;15.00;808
2242;2012-07-16;7;4;0.00;1;True;clear;23.96;79.00;7.00;12
2243;2012-12-21;12;4;0.00;5;True;cloudy;8.92;71.00;33.00;6
2244;2012-12-10;12;11;0.00;1;True;light rain/snow;13.62;94.00;15.00;134
2245;2012-12-19;12;14;0.00;3;True;clear;11.74;50.00;13.00;218
2246;2012-11-02;11;9;0.00;5;True;clear;7.98;53.00;7.00;382
2247;2012-06-22;6;5;0.00;5;True;cloudy;26.78;66.00;6.00;38
2248;2012-02-07;2;5;0.00;2;True;clear;7.04;49.00;6.00;15
2249;2012-10-27;10;18;0.00;6;False;cloudy;18.32;64.00;19.00;456
2250;2012-09-03;9;15;1.00;1;False;clear;26.78;70.00;15.00;449
2251;2012-12-02;12;1;0.00;0;False;cloudy;6.10;87.00;6.00;94
2252;2012-03-08;3;9;0.00;4;True;clear;13.62;72.00;31.00;301
2253;2012-07-02;7;8;0.00;1;True;clear;27.72;52.00;13.00;568
2254;2012-07-20;7;11;0.00;5;True;light rain/snow;25.84;74.00;13.00;212
2255;2012-11-09;11;14;0.00;5;True;clear;13.62;38.00;13.00;274
2256;2012-07-29;7;13;0.00;0;False;clear;29.60;49.00;15.00;483
2257;2012-07-16;7;19;0.00;1;True;clear;29.60;63.00;9.00;595
2258;2012-01-10;1;11;0.00;2;True;clear;11.74;38.00;20.00;101
2259;2012-01-17;1;5;0.00;2;True;light rain/snow;7.04;66.00;22.00;13
2260;2012-04-20;4;17;0.00;5;True;clear;22.08;47.00;19.00;819
2261;2012-01-20;1;13;0.00;5;True;clear;2.34;32.00;20.00;156
2262;2012-11-29;11;20;0.00;4;True;clear;6.10;52.00;11.00;252
2263;2012-11-03;11;8;0.00;6;False;cloudy;7.98;46.00;20.00;142
2264;2012-08-18;8;17;0.00;6;False;clear;27.72;37.00;15.00;635
2265;2012-01-09;1;4;0.00;1;True;clear;2.34;64.00;7.00;4
2266;2012-09-17;9;18;0.00;1;True;cloudy;21.14;73.00;11.00;774
2267;2012-11-22;11;22;1.00;4;False;clear;7.04;61.00;0.00;44
2268;2012-12-03;12;0;0.00;1;True;cloudy;11.74;82.00;11.00;21
2269;2012-07-18;7;5;0.00;3;True;clear;25.84;70.00;11.00;46
2270;2012-08-23;8;21;0.00;4;True;clear;24.90;61.00;9.00;329
2271;2012-04-29;4;18;0.00;0;False;clear;20.20;26.00;19.00;487
2272;2012-11-19;11;5;0.00;1;True;cloudy;8.92;66.00;15.00;39
2273;2012-05-05;5;2;0.00;6;False;clear;19.26;88.00;0.00;75
2274;2012-07-17;7;0;0.00;2;True;clear;25.84;84.00;7.00;53
2275;2012-10-05;10;7;0.00;5;True;clear;16.44;83.00;7.00;428
2276;2012-10-14;10;16;0.00;0;False;clear;22.08;41.00;20.00;581
2277;2012-07-22;7;18;0.00;0;False;clear;26.78;66.00;11.00;515
2278;2012-07-12;7;1;0.00;4;True;cloudy;23.02;61.00;0.00;21
2279;2012-07-03;7;17;0.00;2;True;cloudy;32.42;30.00;11.00;722
2280;2012-04-09;4;0;0.00;1;True;clear;14.56;39.00;19.00;37
2281;2012-12-17;12;5;0.00;1;True;cloudy;9.86;87.00;0.00;24
2282;2012-02-25;2;1;0.00;6;False;clear;7.98;42.00;24.00;46
2283;2012-05-05;5;19;0.00;6;False;cloudy;21.14;73.00;22.00;405
2284;2012-11-08;11;13;0.00;4;True;clear;12.68;18.00;28.00;228
2285;2012-05-13;5;2;0.00;0;False;cloudy;17.38;68.00;11.00;82
2286;2012-09-25;9;11;0.00;2;True;clear;20.20;46.00;20.00;218
2287;2012-07-09;7;15;0.00;1;True;cloudy;27.72;45.00;15.00;280
2288;2012-10-12;10;3;0.00;5;True;clear;8.92;76.00;6.00;6
2289;2012-01-09;1;15;0.00;1;True;light rain/snow;2.34;75.00;11.00;69
2290;2012-06-19;6;17;0.00;2;True;clear;29.60;55.00;13.00;811
2291;2012-04-12;4;8;0.00;4;True;clear;7.04;66.00;22.00;624
2292;2012-11-10;11;13;0.00;6;False;clear;16.44;39.00;0.00;651
2293;2012-08-31;8;12;0.00;5;True;clear;32.42;26.00;17.00;410
2294;2012-11-07;11;5;0.00;3;True;cloudy;5.16;52.00;22.00;27
2295;2012-10-17;10;0;0.00;3;True;clear;9.86;76.00;0.00;49
2296;2012-12-15;12;13;0.00;6;False;clear;9.86;54.00;17.00;456
2297;2012-04-12;4;15;0.00;4;True;clear;14.56;31.00;17.00;211
2298;2012-09-21;9;0;0.00;5;True;clear;17.38;68.00;0.00;66
2299;2012-12-05;12;12;0.00;3;True;clear;12.68;41.00;19.00;232
2300;2012-08-12;8;19;0.00;0;False;clear;26.78;40.00;9.00;465
2301;2012-04-04;4;14;0.00;3;True;cloudy;21.14;46.00;13.00;258
2302;2012-08-22;8;0;0.00;3;True;clear;21.14;83.00;7.00;55
2303;2012-08-08;8;5;0.00;3;True;cloudy;23.96;89.00;11.00;43
2304;2012-02-04;2;2;0.00;6;False;clear;3.28;70.00;6.00;44
2305;2012-03-02;3;15;0.00;5;True;cloudy;11.74;50.00;20.00;78
2306;2012-11-02;11;1;0.00;5;True;clear;7.04;66.00;11.00;24
2307;2012-08-18;8;8;0.00;6;False;clear;22.08;69.00;17.00;189
2308;2012-02-19;2;17;0.00;0;False;cloudy;6.10;49.00;17.00;157
2309;2012-02-02;2;20;0.00;4;True;clear;8.92;46.00;35.00;213
2310;2012-04-22;4;21;0.00;0;False;light rain/snow;8.92;87.00;26.00;11
2311;2012-09-03;9;17;1.00;1;False;clear;26.78;70.00;9.00;498
2312;2012-07-05;7;20;0.00;4;True;cloudy;32.42;41.00;15.00;321
2313;2012-10-15;10;14;0.00;1;True;cloudy;20.20;78.00;19.00;185
2314;2012-12-30;12;13;0.00;0;False;clear;6.10;36.00;44.00;169
2315;2012-10-18;10;21;0.00;4;True;cloudy;17.38;77.00;13.00;283
2316;2012-08-31;8;0;0.00;5;True;clear;23.96;83.00;11.00;82
2317;2012-08-30;8;21;0.00;4;True;clear;25.84;66.00;9.00;307
2318;2012-12-25;12;1;1.00;2;False;cloudy;4.22;87.00;11.00;13
2319;2012-11-19;11;15;0.00;1;True;clear;12.68;54.00;13.00;257
2320;2012-02-07;2;22;0.00;2;True;clear;7.04;57.00;13.00;118
2321;2012-10-06;10;15;0.00;6;False;clear;20.20;46.00;28.00;620
2322;2012-08-26;8;13;0.00;0;False;light rain/snow;23.02;78.00;28.00;541
2323;2012-04-08;4;4;0.00;0;False;clear;10.80;40.00;0.00;7
2324;2012-08-30;8;18;0.00;4;True;clear;29.60;38.00;9.00;853
2325;2012-03-15;3;1;0.00;4;True;clear;15.50;59.00;7.00;23
2326;2012-04-21;4;20;0.00;6;False;light rain/snow;15.50;82.00;20.00;39
2327;2012-06-03;6;13;0.00;0;False;clear;23.96;36.00;19.00;686
2328;2012-02-14;2;14;0.00;2;True;clear;10.80;40.00;15.00;124
2329;2012-07-06;7;17;0.00;5;True;clear;35.24;29.00;0.00;576
2330;2012-06-23;6;17;0.00;6;False;clear;30.54;26.00;17.00;530
2331;2012-08-28;8;16;0.00;2;True;clear;30.54;33.00;22.00;480
2332;2012-05-27;5;13;0.00;0;False;clear;27.72;58.00;13.00;498
2333;2012-12-29;12;22;0.00;6;False;cloudy;4.22;60.00;31.00;54
2334;2012-05-02;5;5;0.00;3;True;clear;17.38;90.00;9.00;33
2335;2012-09-14;9;9;0.00;5;True;cloudy;21.14;78.00;11.00;347
2336;2012-11-16;11;18;0.00;5;True;clear;7.98;53.00;11.00;505
2337;2012-04-07;4;10;0.00;6;False;clear;11.74;28.00;17.00;363
2338;2012-07-25;7;23;0.00;3;True;clear;23.96;57.00;20.00;239
2339;2012-10-19;10;7;0.00;5;True;light rain/snow;17.38;94.00;0.00;154
2340;2012-02-19;2;5;0.00;0;False;cloudy;4.22;48.00;20.00;2
2341;2012-05-07;5;0;0.00;1;True;cloudy;16.44;77.00;9.00;34
2342;2012-07-23;7;9;0.00;1;True;cloudy;26.78;74.00;9.00;345
2343;2012-08-26;8;1;0.00;0;False;clear;22.08;89.00;13.00;134
2344;2012-11-11;11;17;0.00;0;False;clear;17.38;45.00;11.00;493
2345;2012-04-26;4;5;0.00;4;True;cloudy;14.56;63.00;9.00;17
2346;2012-05-31;5;5;0.00;4;True;clear;21.14;69.00;17.00;33
2347;2012-02-14;2;19;0.00;2;True;cloudy;8.92;50.00;11.00;281
2348;2012-06-23;6;13;0.00;6;False;clear;30.54;34.00;13.00;564
2349;2012-11-23;11;4;0.00;5;True;clear;3.28;75.00;7.00;4
2350;2012-04-07;4;4;0.00;6;False;clear;7.04;36.00;11.00;7
2351;2012-11-27;11;20;0.00;2;True;clear;4.22;75.00;22.00;232
2352;2012-12-01;12;21;0.00;6;False;cloudy;6.10;87.00;0.00;158
2353;2012-04-12;4;16;0.00;4;True;clear;14.56;31.00;19.00;353
2354;2012-09-21;9;3;0.00;5;True;clear;15.50;77.00;6.00;12
2355;2012-06-20;6;14;0.00;3;True;clear;33.36;39.00;13.00;190
2356;2012-03-19;3;13;0.00;1;True;clear;21.14;61.00;17.00;263
2357;2012-04-11;4;19;0.00;3;True;clear;10.80;40.00;24.00;384
2358;2012-10-13;10;1;0.00;6;False;clear;7.98;53.00;9.00;146
2359;2012-02-08;2;3;0.00;3;True;clear;4.22;65.00;0.00;1
2360;2012-12-29;12;17;0.00;6;False;clear;4.22;79.00;7.00;118
2361;2012-03-28;3;23;0.00;3;True;clear;17.38;68.00;9.00;93
2362;2012-04-18;4;3;0.00;3;True;cloudy;15.50;42.00;15.00;6
2363;2012-10-09;10;2;0.00;2;True;light rain/snow;8.92;87.00;17.00;7
2364;2012-10-11;10;1;0.00;4;True;clear;12.68;47.00;13.00;11
2365;2012-09-18;9;15;0.00;2;True;light rain/snow;20.20;88.00;17.00;36
2366;2012-11-23;11;12;0.00;5;True;clear;12.68;38.00;17.00;379
2367;2012-01-07;1;9;0.00;6;False;clear;2.34;80.00;9.00;130
2368;2012-04-15;4;4;0.00;0;False;cloudy;17.38;52.00;0.00;12
2369;2012-11-19;11;10;0.00;1;True;cloudy;8.92;66.00;17.00;139
2370;2012-12-19;12;18;0.00;3;True;clear;9.86;50.00;24.00;569
2371;2012-01-23;1;2;0.00;1;True;cloudy;0.46;86.00;7.00;2
2372;2012-08-06;8;5;0.00;1;True;clear;24.90;79.00;13.00;25
2373;2012-07-03;7;10;0.00;2;True;clear;30.54;43.00;15.00;209
2374;2012-12-07;12;9;0.00;5;True;cloudy;6.10;81.00;9.00;301
2375;2012-12-01;12;18;0.00;6;False;cloudy;7.98;76.00;0.00;297
2376;2012-10-09;10;18;0.00;2;True;cloudy;15.50;72.00;15.00;784
2377;2012-01-29;1;18;0.00;0;False;clear;7.98;23.00;24.00;168
2378;2012-03-18;3;5;0.00;0;False;cloudy;10.80;94.00;7.00;6
2379;2012-01-13;1;13;0.00;5;True;clear;4.22;33.00;35.00;154
2380;2012-01-09;1;3;0.00;1;True;clear;3.28;52.00;11.00;3
2381;2012-07-17;7;9;0.00;2;True;cloudy;30.54;49.00;15.00;320
2382;2012-01-29;1;16;0.00;0;False;clear;8.92;21.00;28.00;322
2383;2012-05-21;5;21;0.00;1;True;clear;21.14;69.00;6.00;241
2384;2012-01-25;1;13;0.00;3;True;clear;7.98;49.00;9.00;212
2385;2012-01-01;1;0;0.00;0;False;clear;8.92;66.00;0.00;48
2386;2012-07-09;7;22;0.00;1;True;cloudy;25.84;58.00;7.00;224
2387;2012-09-27;9;20;0.00;4;True;cloudy;22.08;69.00;15.00;457
2388;2012-05-17;5;0;0.00;4;True;clear;20.20;78.00;9.00;79
2389;2012-10-05;10;3;0.00;5;True;clear;17.38;73.00;0.00;16
2390;2012-01-20;1;5;0.00;5;True;clear;2.34;60.00;7.00;19
2391;2012-10-22;10;17;0.00;1;True;clear;21.14;33.00;7.00;922
2392;2012-05-19;5;9;0.00;6;False;clear;18.32;43.00;11.00;292
2393;2012-01-01;1;20;0.00;0;False;cloudy;12.68;62.00;20.00;83
2394;2012-10-21;10;13;0.00;0;False;clear;18.32;37.00;17.00;626
2395;2012-03-13;3;0;0.00;2;True;cloudy;18.32;52.00;13.00;26
2396;2012-02-28;2;16;0.00;2;True;clear;11.74;28.00;6.00;287
2397;2012-05-09;5;21;0.00;3;True;light rain/snow;15.50;82.00;11.00;34
2398;2012-05-13;5;9;0.00;0;False;clear;20.20;56.00;9.00;222
2399;2012-01-02;1;22;1.00;1;False;cloudy;2.34;44.00;19.00;39
2400;2012-06-03;6;11;0.00;0;False;clear;22.08;41.00;17.00;511
2401;2012-08-11;8;4;0.00;6;False;clear;21.14;83.00;7.00;10
2402;2012-07-26;7;14;0.00;4;True;clear;34.30;47.00;17.00;213
2403;2012-04-12;4;7;0.00;4;True;clear;6.10;65.00;22.00;306
2404;2012-06-26;6;17;0.00;2;True;clear;25.84;28.00;28.00;900
2405;2012-03-08;3;12;0.00;4;True;cloudy;18.32;60.00;30.00;251
2406;2012-10-05;10;20;0.00;5;True;clear;20.20;78.00;9.00;372
2407;2012-09-02;9;20;0.00;0;False;cloudy;24.90;84.00;11.00;104
2408;2012-08-28;8;7;0.00;2;True;cloudy;23.02;83.00;7.00;269
2409;2012-02-19;2;4;0.00;0;False;cloudy;5.16;41.00;26.00;3
2410;2012-03-22;3;0;0.00;4;True;clear;16.44;83.00;6.00;41
2411;2012-08-06;8;2;0.00;1;True;cloudy;25.84;79.00;9.00;5
2412;2012-06-23;6;1;0.00;6;False;clear;23.02;78.00;9.00;123
2413;2012-05-24;5;11;0.00;4;True;clear;23.02;65.00;9.00;221
2414;2012-04-26;4;3;0.00;4;True;cloudy;14.56;55.00;6.00;6
2415;2012-07-03;7;11;0.00;2;True;clear;32.42;34.00;13.00;217
2416;2012-09-04;9;4;0.00;2;True;cloudy;23.02;89.00;0.00;8
2417;2012-01-01;1;6;0.00;0;False;clear;4.22;93.00;9.00;2
2418;2012-11-27;11;16;0.00;2;True;cloudy;6.10;75.00;20.00;257
2419;2012-04-08;4;18;0.00;0;False;clear;21.14;25.00;22.00;310
2420;2012-04-07;4;21;0.00;6;False;clear;15.50;20.00;13.00;234
2421;2012-04-13;4;5;0.00;5;True;cloudy;7.98;53.00;11.00;21
2422;2012-03-30;3;5;0.00;5;True;clear;7.04;61.00;6.00;26
2423;2012-05-17;5;10;0.00;4;True;clear;18.32;52.00;17.00;205
2424;2012-11-15;11;2;0.00;4;True;cloudy;4.22;70.00;11.00;7
2425;2012-01-21;1;21;0.00;6;False;clear;0.46;74.00;22.00;69
2426;2012-03-19;3;1;0.00;1;True;clear;13.62;88.00;7.00;15
2427;2012-08-12;8;4;0.00;0;False;clear;22.08;69.00;6.00;10
2428;2012-01-05;1;16;0.00;4;True;clear;8.92;34.00;19.00;197
2429;2012-11-28;11;8;0.00;3;True;clear;3.28;60.00;19.00;692
2430;2012-05-12;5;7;0.00;6;False;clear;11.74;71.00;9.00;67
2431;2012-10-01;10;22;0.00;1;True;light rain/snow;17.38;77.00;6.00;207
2432;2012-04-20;4;4;0.00;5;True;clear;11.74;94.00;7.00;3
2433;2012-01-23;1;4;0.00;1;True;cloudy;1.40;80.00;0.00;1
2434;2012-10-30;10;21;0.00;2;True;cloudy;6.10;87.00;7.00;64
2435;2012-09-08;9;6;0.00;6;False;cloudy;23.02;89.00;19.00;34
2436;2012-07-27;7;17;0.00;5;True;clear;32.42;41.00;19.00;699
2437;2012-06-04;6;12;0.00;1;True;clear;22.08;41.00;30.00;282
2438;2012-11-28;11;15;0.00;3;True;clear;8.92;32.00;22.00;179
2439;2012-08-23;8;12;0.00;4;True;clear;28.66;38.00;0.00;332
2440;2012-06-21;6;13;0.00;4;True;clear;34.30;35.00;0.00;172
2441;2012-06-12;6;9;0.00;2;True;cloudy;22.08;89.00;19.00;285
2442;2012-02-06;2;9;0.00;1;True;clear;0.46;80.00;7.00;277
2443;2012-12-09;12;14;0.00;0;False;cloudy;9.86;87.00;13.00;232
2444;2012-07-07;7;18;0.00;6;False;clear;36.18;29.00;6.00;277
2445;2012-11-15;11;7;0.00;4;True;cloudy;6.10;65.00;13.00;410
2446;2012-02-27;2;9;0.00;1;True;clear;4.22;60.00;13.00;230
2447;2012-10-17;10;17;0.00;3;True;clear;17.38;56.00;7.00;888
2448;2012-04-17;4;4;0.00;2;True;clear;23.02;44.00;15.00;9
2449;2012-12-31;12;18;0.00;1;True;cloudy;4.22;48.00;9.00;122
2450;2012-05-03;5;2;0.00;4;True;cloudy;13.62;88.00;9.00;17
2451;2012-07-01;7;21;0.00;0;False;clear;31.48;39.00;9.00;258
2452;2012-06-04;6;13;0.00;1;True;clear;22.08;41.00;24.00;274
2453;2012-06-20;6;12;0.00;3;True;clear;32.42;47.00;11.00;180
2454;2012-08-07;8;1;0.00;2;True;clear;24.90;84.00;9.00;18
2455;2012-05-26;5;18;0.00;6;False;cloudy;27.72;52.00;13.00;415
2456;2012-09-01;9;20;0.00;6;False;light rain/snow;27.72;67.00;17.00;207
2457;2012-01-11;1;16;0.00;3;True;cloudy;7.98;87.00;17.00;118
2458;2012-02-02;2;6;0.00;4;True;light rain/snow;8.92;90.00;0.00;74
2459;2012-10-24;10;2;0.00;3;True;clear;17.38;68.00;0.00;6
2460;2012-12-03;12;7;0.00;1;True;cloudy;7.98;93.00;0.00;396
2461;2012-11-14;11;8;0.00;3;True;clear;5.16;56.00;20.00;691
2462;2012-10-14;10;6;0.00;0;False;clear;10.80;82.00;11.00;24
2463;2012-10-12;10;10;0.00;5;True;clear;16.44;36.00;20.00;275
2464;2012-05-01;5;3;0.00;2;True;cloudy;15.50;77.00;0.00;3
2465;2012-02-09;2;15;0.00;4;True;clear;7.04;36.00;20.00;134
2466;2012-06-09;6;10;0.00;6;False;clear;24.90;51.00;7.00;466
2467;2012-11-20;11;12;0.00;2;True;cloudy;11.74;67.00;0.00;313
2468;2012-08-05;8;16;0.00;0;False;clear;30.54;46.00;17.00;421
2469;2012-07-05;7;3;0.00;4;True;clear;25.84;54.00;13.00;7
2470;2012-08-01;8;20;0.00;3;True;clear;26.78;66.00;11.00;513
2471;2012-04-29;4;20;0.00;0;False;clear;18.32;32.00;6.00;243
2472;2012-01-26;1;17;0.00;4;True;cloudy;11.74;71.00;0.00;413
2473;2012-06-29;6;14;0.00;5;True;clear;37.12;36.00;15.00;233
2474;2012-03-12;3;3;0.00;1;True;clear;8.92;50.00;9.00;2
2475;2012-02-24;2;17;0.00;5;True;light rain/snow;11.74;94.00;7.00;256
2476;2012-07-24;7;4;0.00;2;True;clear;23.02;83.00;6.00;6
2477;2012-10-21;10;21;0.00;0;False;clear;11.74;54.00;11.00;166
2478;2012-03-30;3;2;0.00;5;True;clear;8.92;53.00;20.00;7
2479;2012-08-27;8;7;0.00;1;True;clear;23.02;83.00;0.00;433
2480;2012-07-17;7;5;0.00;2;True;clear;23.96;74.00;6.00;38
2481;2012-03-16;3;12;0.00;5;True;cloudy;12.68;82.00;9.00;294
2482;2012-06-21;6;7;0.00;4;True;cloudy;24.90;84.00;6.00;463
2483;2012-04-01;4;16;0.00;0;False;clear;16.44;52.00;17.00;511
2484;2012-04-25;4;5;0.00;3;True;clear;7.98;66.00;0.00;24
2485;2012-12-02;12;23;0.00;0;False;cloudy;11.74;82.00;9.00;51
2486;2012-09-30;9;1;0.00;0;False;clear;15.50;59.00;0.00;116
2487;2012-04-28;4;3;0.00;6;False;clear;7.98;49.00;15.00;26
2488;2012-07-28;7;23;0.00;6;False;clear;23.02;83.00;6.00;208
2489;2012-06-02;6;5;0.00;6;False;clear;15.50;72.00;13.00;12
2490;2012-10-16;10;1;0.00;2;True;clear;12.68;67.00;13.00;13
2491;2012-03-31;3;4;0.00;6;False;clear;11.74;77.00;28.00;8
2492;2012-02-07;2;0;0.00;2;True;clear;6.10;70.00;13.00;23
2493;2012-04-03;4;19;0.00;2;True;clear;18.32;26.00;7.00;558
2494;2012-10-20;10;16;0.00;6;False;clear;17.38;42.00;19.00;691
2495;2012-05-15;5;18;0.00;2;True;clear;24.90;61.00;6.00;733
2496;2012-06-18;6;8;0.00;1;True;cloudy;17.38;83.00;13.00;474
2497;2012-12-08;12;6;0.00;6;False;cloudy;8.92;93.00;7.00;20
2498;2012-04-26;4;16;0.00;4;True;cloudy;16.44;83.00;15.00;318
2499;2012-08-24;8;4;0.00;5;True;cloudy;22.08;73.00;0.00;8
2500;2012-06-11;6;13;0.00;1;True;cloudy;29.60;41.00;20.00;248
2501;2012-01-30;1;16;0.00;1;True;clear;7.98;25.00;13.00;221
2502;2012-01-25;1;17;0.00;3;True;clear;8.92;53.00;11.00;470
2503;2012-02-04;2;17;0.00;6;False;light rain/snow;6.10;70.00;13.00;67
2504;2012-06-10;6;15;0.00;0;False;clear;31.48;30.00;15.00;475
2505;2012-01-09;1;22;0.00;1;True;cloudy;1.40;92.00;7.00;62
2506;2012-06-22;6;18;0.00;5;True;cloudy;29.60;55.00;13.00;505
2507;2012-08-06;8;4;0.00;1;True;cloudy;25.84;74.00;9.00;11
2508;2012-05-09;5;19;0.00;3;True;light rain/snow;15.50;77.00;24.00;98
2509;2012-10-07;10;12;0.00;0;False;cloudy;11.74;71.00;0.00;392
2510;2012-04-29;4;11;0.00;0;False;clear;13.62;51.00;0.00;411
2511;2012-02-24;2;22;0.00;5;True;clear;10.80;37.00;39.00;106
2512;2012-12-04;12;8;0.00;2;True;cloudy;12.68;88.00;11.00;721
2513;2012-10-01;10;0;0.00;1;True;clear;13.62;72.00;7.00;45
2514;2012-09-10;9;4;0.00;1;True;clear;16.44;68.00;19.00;5
2515;2012-09-09;9;6;0.00;0;False;clear;16.44;77.00;13.00;35
2516;2012-08-13;8;10;0.00;1;True;cloudy;27.72;40.00;0.00;199
2517;2012-07-21;7;13;0.00;6;False;light rain/snow;20.20;83.00;11.00;354
2518;2012-05-09;5;12;0.00;3;True;cloudy;21.14;57.00;15.00;280
2519;2012-11-03;11;22;0.00;6;False;clear;7.04;57.00;7.00;146
